StockCode,description,list_price,category,subcategory,unit_cost
82616A,BUBBLE GUM SCARF KNITTING KIT,2.9890384615384615,General,Retail,2.092326923076923
82616B,FRAPPUCINO SCARF KNITTING KIT,2.211796875,General,Retail,1.5482578125
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2.1964084507042254,General,Retail,1.5374859154929577
84006,MAGIC TREE -PAPER FLOWERS,1.1082075471698114,General,Retail,0.7757452830188679
84007,MAGIC GARDEN MOUNT FUJI,2.6815384615384614,General,Retail,1.8770769230769229
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1.7253333333333334,General,Retail,1.2077333333333333
84016,FLAG OF ST GEORGE CAR FLAG,53.19758064516129,General,Retail,37.2383064516129
84029C,BROWN FURRY HOT WATER BOTTLE,4.5562499999999995,General,Retail,3.1893749999999996
84029D,LEOPARD PRINT HOT WATER BOTTLE,4.223333333333334,General,Retail,2.9563333333333333
84029E,RED WOOLLY HOTTIE WHITE HEART.,4.464668959587274,General,Retail,3.1252682717110916
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.793914728682171,General,Retail,3.355740310077519
84029c,BROWN FURRY HOT WATER BOTTLE,7.78,General,Retail,5.446
84030B,KNITTED POM POM HOT WATER BOTTLE,3.75,General,Retail,2.625
84030C,KNITTED RAINBOW HOT WATER BOTTLE,4.421666666666667,General,Retail,3.0951666666666666
84030E,ENGLISH ROSE HOT WATER BOTTLE,4.866748466257669,General,Retail,3.4067239263803684
84030b,KNITTED POM POM HOT WATER BOTTLE,8.46,General,Retail,5.922000000000001
84030c,KNITTED RAINBOW HOT WATER BOTTLE,7.718461538461539,General,Retail,5.402923076923077
84030e,ENGLISH ROSE HOT WATER BOTTLE,8.486326530612244,General,Retail,5.94042857142857
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,4.696772151898735,General,Retail,3.287740506329114
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,4.701090909090909,General,Retail,3.290763636363636
84031a,CHARLIE+LOLA RED HOT WATER BOTTLE ,16.63,General,Retail,11.640999999999998
84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE ,16.63,General,Retail,11.640999999999998
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3.3137987987987993,General,Retail,2.3196591591591593
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3.087963576158941,General,Retail,2.1615745033112583
84033,FLAG OF ST GEORGE ,3.4215999999999998,General,Retail,2.3951199999999995
84050,PINK HEART SHAPE EGG FRYING PAN,2.1541551246537396,General,Retail,1.5079085872576177
84051,ASS COLOUR GLOWING TIARAS,0.8963934426229508,General,Retail,0.6274754098360655
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,0.2831213307240704,General,Retail,0.1981849315068493
84078A,SET/4 WHITE RETRO STORAGE CUBES ,45.85689024390244,General,Retail,32.09982317073171
84081,WHITE CERAMIC PARTY SET (5PCS),5.212000000000001,General,Retail,3.6484
84086B,YELLOW/BLUE RETRO RADIO,2.95,General,Retail,2.065
84086C,PINK/PURPLE RETRO RADIO,3.2385227272727275,General,Retail,2.266965909090909
84192,ASSORTED COLOUR METAL CAT ,1.2402564102564102,General,Retail,0.8681794871794871
84199,GLOW IN DARK DOLPHINS,0.22138888888888889,General,Retail,0.1549722222222222
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,0.19,General,Retail,0.13299999999999998
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,0.19000000000000003,General,Retail,0.133
84205C,HAPPY BIRTHDAY GINGER CAT CARD,0.19,General,Retail,0.13299999999999998
84206A,3 BLACK CATS W HEARTS BLANK CARD,0.19,General,Retail,0.13299999999999998
84206B,CAT W SUNGLASSES BLANK CARD,0.19,General,Retail,0.13299999999999998
84206C,CHAMPAGNE TRAY BLANK CARD,0.19,General,Retail,0.13299999999999998
84212,"ASSORTED FLOWER COLOUR ""LEIS""",0.8430935251798561,General,Retail,0.5901654676258993
84218,BOX/12 CHICK & EGG IN BASKET,2.0510204081632653,General,Retail,1.4357142857142855
84219,BOX/12 MOTHER & CHICK IN BASKET/BOW,2.5967857142857143,General,Retail,1.8177499999999998
84226,HEN HOUSE W FAMILY IN BARN & NEST,0.8383333333333334,General,Retail,0.5868333333333333
84227,HEN HOUSE W CHICK IN NEST,0.42,General,Retail,0.294
84228,HEN HOUSE W CHICK STANDING,0.6284782608695653,General,Retail,0.4399347826086957
84231,EASTER BUNNY WITH BASKET ON BACK,0.8629411764705882,General,Retail,0.6040588235294118
84247C,PACK/12 BLUE REINDEER CARD,2.95,General,Retail,2.065
84247E,PACK/12 XMAS FUN CARD,2.8541666666666665,General,Retail,1.9979166666666663
84247G,"DECOUPAGE,GREETING CARD,",0.48644859813084107,General,Retail,0.3405140186915887
84247H,PACK/12 DECOUPAGE CARD,2.317,General,Retail,1.6219000000000001
84247J,PACK/12 RUSSIAN DOLL CARDS,1.3244444444444445,General,Retail,0.9271111111111111
84247K,"FOLK ART GREETING CARD,pack/12",3.2764285714285717,General,Retail,2.2935
84247L,FAWN AND MUSHROOM GREETING CARD,0.5278181818181817,General,Retail,0.3694727272727272
84247N,PACK/12 BLUE FOLKART CARDS,2.3926415094339624,General,Retail,1.6748490566037735
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",0.6129411764705882,General,Retail,0.4290588235294117
84249D,FAIRY CAKE GREETINGS CARD,0.4790625,General,Retail,0.33534375
84250M,"GREETING CARD, BLACKPOOL ROCK",0.7992307692307693,General,Retail,0.5594615384615385
84251B,"GREETING CARD, STICKY GORDON",0.3998360655737705,General,Retail,0.2798852459016393
84251C,"GREETING CARD, TWO SISTERS.",0.43830188679245285,General,Retail,0.30681132075471695
84251F,"GREETING CARD, RITA",0.4414,General,Retail,0.30898
84251G,"GREETING CARD, OVERCROWDED POOL.",0.45175824175824175,General,Retail,0.3162307692307692
84251J,"GREETING CARD, THE BLACK CAT",0.7458823529411764,General,Retail,0.5221176470588235
84255A,PINK GLASS COCKTAIL LAMP,2.1,General,Retail,1.47
84255B,ORANGE COCKTAIL GLASS LAMP,4.4911111111111115,General,Retail,3.143777777777778
84270,ASSTD DESIGN BUBBLE GUM RING,0.2478361344537815,General,Retail,0.17348529411764704
84279B,CHERRY BLOSSOM DECORATIVE FLASK,4.296511627906977,General,Retail,3.0075581395348836
84279P, CHERRY BLOSSOM  DECORATIVE FLASK,4.604666666666667,General,Retail,3.2232666666666665
84288B,SET/2 BLUE  NOODLE BASKETS,1.95,General,Retail,1.365
84292,ROSE PINK METAL FOLDING CHAIR,10.534285714285714,General,Retail,7.373999999999999
84292B,BLUE COL METAL FOLDING CHAIR,7.359999999999999,General,Retail,5.151999999999999
84306,S/3 PINK SQUARE PLANTERS ROSES,12.064193548387097,General,Retail,8.444935483870967
84311,CAMOFLAGE CUSHION COVER,1.65,General,Retail,1.1549999999999998
84313A,PINK TV TRAY TABLE ,6.26,General,Retail,4.382
84313B,BLUE TV TRAY TABLE ,6.966024096385543,General,Retail,4.87621686746988
84313C,ORANGE TV TRAY TABLE ,5.152739726027397,General,Retail,3.6069178082191775
84327A,PINK JUMPER LARRY THE LAMB,2.0976422764227642,General,Retail,1.468349593495935
84340,LARGE FIBRE OPTIC CHRISTMAS TREE,4.346363636363637,General,Retail,3.0424545454545453
84341B,SMALL PINK MAGIC CHRISTMAS TREE,0.8920799999999999,General,Retail,0.6244559999999999
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3.3425352112676054,General,Retail,2.3397746478873236
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,17.837936507936508,General,Retail,12.486555555555555
84356,POMPOM CURTAIN,6.5449624060150375,General,Retail,4.581473684210526
84358,FLOOR LAMP SHADE WOOD BASE,12.642413793103447,General,Retail,8.849689655172412
84360,TABLE LAMP WHITE SHADE WOOD BASE,6.240243902439024,General,Retail,4.368170731707317
84366,VENDETTA CANVAS PICTURE,3.75,General,Retail,2.625
84367,LA STREGA CANVAS PICTURE ,2.175,General,Retail,1.5224999999999997
84371,BIG PINK POODLE,17.375,General,Retail,12.1625
84375,SET OF 20 KIDS COOKIE CUTTERS,2.5122166874221667,General,Retail,1.7585516811955166
84378,SET OF 3 HEART COOKIE CUTTERS,1.5957911392405062,General,Retail,1.1170537974683543
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1.6672395369545858,General,Retail,1.16706767586821
84387A,BIRD ON BRANCH CANVAS SCREEN,1.95,General,Retail,1.365
84388,WISE MAN STAR SHAPE EGG PAN,1.4856521739130435,General,Retail,1.0399565217391304
84396,6 HOOK JEWELLERY STAND BLACK DRESS,5.774400000000001,General,Retail,4.04208
84402B,PURPLE DRESS JEWELLERY STAND,1.33,General,Retail,0.9309999999999999
84402D,PINK DRESS JEWELLERY STAND ,2.2946153846153847,General,Retail,1.6062307692307691
84405A,S/3 PINK COL METAL BASKET W HANDLE,11.7106,General,Retail,8.19742
84406B,CREAM CUPID HEARTS COAT HANGER,3.74048178613396,General,Retail,2.618337250293772
84406b,CREAM CUPID HEARTS COAT HANGER,6.91,General,Retail,4.837
84414B,FUSCHIA/GREEN STRIPE WOOLLY BLANKET,13.965555555555556,General,Retail,9.775888888888888
84415A,PINK FLOCK SUEDE CUSHION COVER ,2.9166666666666665,General,Retail,2.0416666666666665
84415B,BLUE FLOCK CUSHION COVER ,3.392857142857143,General,Retail,2.375
84422,PINK/BLUE DISC/MIRROR STRING,1.0126315789473683,General,Retail,0.7088421052631578
84424A,FOUR PICTURE WHITE GLASS FRAME,3.75,General,Retail,2.625
84425A,WHITE GLASS TV TRIPLE FRAME,4.2555555555555555,General,Retail,2.9788888888888887
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,4.25,General,Retail,2.9749999999999996
84429A,MEDIUM PINK BUDDHA HEAD ,4.005,General,Retail,2.8034999999999997
84437A,S/6 PINK EASTER DECS IN BOX,0.8924999999999998,General,Retail,0.6247499999999998
84447,6 RABBIT CHAIN EASTER,1.361578947368421,General,Retail,0.9531052631578947
84450A,PINK RABBIT SITTING EASTER,0.49799999999999994,General,Retail,0.34859999999999997
84450B,YELLOW RABBIT SAT EASTER,0.722,General,Retail,0.5054
84452,METAL RABBIT LADDER EASTER ,1.1748888888888889,General,Retail,0.8224222222222222
84454,WOBBLING METAL CHICKEN EASTER,1.075,General,Retail,0.7525
84455,SET OF 3 RABBIT CARROTS EASTER,1.014,General,Retail,0.7098
84456,SET OF 3 RABBIT EGG EASTER,0.9562499999999999,General,Retail,0.6693749999999999
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,1.1467692307692305,General,Retail,0.8027384615384613
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,0.85,General,Retail,0.595
84459A,PINK METAL CHICKEN HEART ,2.3394117647058823,General,Retail,1.6375882352941176
84459B,YELLOW METAL CHICKEN HEART ,2.115852534562212,General,Retail,1.4810967741935483
84461,12 PINK HEN+CHICKS IN BASKET,2.60775,General,Retail,1.8254249999999996
84462,3 PINK HEN+CHICKS IN BASKET,1.3264285714285715,General,Retail,0.9285
84464,S/60 PINK FLUFFY CHICKS IN BOX,2.4954545454545456,General,Retail,1.7468181818181818
84465,15 PINK FLUFFY CHICKS IN BOX,3.041739130434783,General,Retail,2.129217391304348
84466,TOP SECRET PEN SET,1.6404109589041096,General,Retail,1.1482876712328767
84467,ENGLISH ROSE DESIGN QUILTED THROW,24.040602409638552,General,Retail,16.828421686746985
84469,ROSE DES PADDED FLOOR CUSHION,5.513863636363637,General,Retail,3.8597045454545458
84472,PINK AND LILAC QUILTED THROW ,46.424,General,Retail,32.4968
84482,BUTTONS DESIGN JEWELLERY BOX,4.106666666666667,General,Retail,2.874666666666667
84493,BLUE/PINK NEST STRIPE BOX,1.5619999999999998,General,Retail,1.0933999999999997
84497,BUTTONS AND STRIPES NOTEBOOK ,4.15102564102564,General,Retail,2.905717948717948
84499,BLACK FLOWER CANDLE PLATE,1.238780487804878,General,Retail,0.8671463414634146
84507B,STRIPES DESIGN MONKEY DOLL,2.9207758620689654,General,Retail,2.0445431034482757
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,2.7132394366197183,General,Retail,1.8992676056338027
84508A,CAMOFLAGE DESIGN TEDDY,2.511743119266055,General,Retail,1.7582201834862383
84508B,STRIPES DESIGN TEDDY,2.8228378378378376,General,Retail,1.9759864864864862
84508C,BLUE CIRCLES DESIGN TEDDY,2.949302325581395,General,Retail,2.0645116279069766
84509A,ENGLISH ROSE PLACEMATS,4.56210396039604,General,Retail,3.1934727722772274
84509B,FAIRY CAKE PLACEMATS,4.262878787878788,General,Retail,2.9840151515151514
84509C,DOTTY PLACEMATS ,4.392083333333333,General,Retail,3.074458333333333
84509E,CAROUSEL PLACEMATS ,4.1315625,General,Retail,2.89209375
84509F,NEW ENGLAND PLACEMATS,3.9371739130434786,General,Retail,2.7560217391304347
84509G,FAIRY CAKE PLACEMATS ,3.7734591194968554,General,Retail,2.6414213836477987
84509a,ENGLISH ROSE PLACEMATS,7.4770666666666665,General,Retail,5.233946666666666
84509b,SET OF 4 FAIRY CAKE PLACEMATS,7.46,General,Retail,5.2219999999999995
84509c,DOTTY PLACEMATS ,7.547272727272727,General,Retail,5.283090909090909
84509e,SET OF 4 CAROUSEL PLACEMATS ,7.62,General,Retail,5.334
84509g,SET OF 4 FAIRY CAKE PLACEMATS ,7.46,General,Retail,5.2219999999999995
84510A,SET OF 4 ENGLISH ROSE COASTERS,1.6820964360587003,General,Retail,1.1774675052410901
84510B,SET OF 4 FAIRY CAKES COASTERS ,1.673157894736842,General,Retail,1.1712105263157893
84510C,SET OF 4 POLKADOTS COASTERS,1.6765346534653465,General,Retail,1.1735742574257424
84510E,SET OF 4 GREEN CAROUSEL COASTERS,1.8128571428571427,General,Retail,1.269
84510F,SET OF 4 NEW ENGLAND COASTERS ,1.4618421052631578,General,Retail,1.0232894736842104
84510a,SET OF 4 ENGLISH ROSE COASTERS,2.477241379310345,General,Retail,1.7340689655172414
84510b,SET OF 4 FAIRY CAKES COASTERS ,2.15,General,Retail,1.505
84510c,SET OF 4 POLKADOTS COASTERS,2.4820588235294117,General,Retail,1.7374411764705882
84510e,SET OF 4 GREEN CAROUSEL COASTERS,2.5016666666666665,General,Retail,1.7511666666666663
84519A,TOMATO CHARLIE+LOLA COASTER SET,2.9695566502463056,General,Retail,2.078689655172414
84519B,CARROT CHARLIE+LOLA COASTER SET,2.900372093023256,General,Retail,2.030260465116279
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1.040450204638472,General,Retail,0.7283151432469304
84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,1.1359574468085107,General,Retail,0.7951702127659575
84520b,PACK 20 ENGLISH ROSE PAPER NAPKINS,2.085,General,Retail,1.4594999999999998
84522,PINK PARTY SUNGLASSES,1.8596153846153847,General,Retail,1.3017307692307691
84526,GIANT BLACK SUNGLASSES,2.112058823529412,General,Retail,1.4784411764705883
84527,FLAMES SUNGLASSES PINK LENSES,2.1160869565217393,General,Retail,1.4812608695652174
84529A,PINK KNITTED KIDS RUCKSACK,6.563684210526316,General,Retail,4.59457894736842
84529B,BLUE KNITTED KID'S RUCKSACK,5.226,General,Retail,3.6582
84529C,YELLOW KNITTED KIDS RUCKSACK,5.033783783783784,General,Retail,3.5236486486486487
84531A,PINK KNITTED EGG COSY,1.294468085106383,General,Retail,0.9061276595744681
84531B,BLUE KNITTED EGG COSY,1.1726190476190477,General,Retail,0.8208333333333333
84532B,FAIRY CAKES RECTANGLUAR BOXES,7.502903225806452,General,Retail,5.252032258064516
84533B,FAIRY CAKES ROUND NESTING BOXES,7.096666666666667,General,Retail,4.967666666666666
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,1.1997326203208556,General,Retail,0.8398128342245988
84534b,FAIRY CAKE NOTEBOOK A5 SIZE,1.66,General,Retail,1.162
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,0.8453846153846154,General,Retail,0.5917692307692307
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,0.8490090090090091,General,Retail,0.5943063063063063
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,0.533872,General,Retail,0.3737104
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,0.5752357320099255,General,Retail,0.40266501240694785
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,0.8033333333333333,General,Retail,0.5623333333333334
84536b,FAIRY CAKES NOTEBOOK A7 SIZE,0.81,General,Retail,0.567
84537B,FAIRY CAKES GIFT BAG,0.42,General,Retail,0.294
84539,KNITTED RABBIT DOLL ,1.6499999999999997,General,Retail,1.1549999999999998
84546,CROCHET POODLE KEYRING,1.6499999999999997,General,Retail,1.1549999999999998
84548,CROCHET BEAR RED/BLUE  KEYRING,1.65,General,Retail,1.1549999999999998
84549,CROCHET WHITE RABBIT KEYRING ,2.368125,General,Retail,1.6576875
84550,CROCHET LILAC/RED BEAR KEYRING,1.65,General,Retail,1.1549999999999998
84551,CROCHET DOG KEYRING,1.65,General,Retail,1.1549999999999998
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,2.926470588235294,General,Retail,2.0485294117647057
84558A,3D DOG PICTURE PLAYING CARDS,3.133529411764706,General,Retail,2.1934705882352943
84558a,3D DOG PICTURE PLAYING CARDS,5.952105263157895,General,Retail,4.166473684210526
84559A,3D SHEET OF DOG STICKERS,1.0671428571428572,General,Retail,0.747
84559B,3D SHEET OF CAT STICKERS,1.0304060913705584,General,Retail,0.7212842639593908
84559D,3D SHEET OF SEA WORLD STICKERS,0.9067741935483871,General,Retail,0.6347419354838709
84559a,3D SHEET OF DOG STICKERS,1.6787499999999997,General,Retail,1.1751249999999998
84559b,3D SHEET OF CAT STICKERS,1.6707999999999998,General,Retail,1.1695599999999997
84559d,3D SHEET OF SEA WORLD STICKERS,1.69,General,Retail,1.1829999999999998
84562A,PINK/WHITE RIBBED MELAMINE JUG,9.355443037974684,General,Retail,6.5488101265822785
84562B,BLUE/WHITE RIBBED MELAMINE JUG,10.530000000000001,General,Retail,7.371
84563A,PINK & WHITE BREAKFAST TRAY,6.021612903225806,General,Retail,4.215129032258064
84563B,BLUE & WHITE BREAKFAST TRAY,5.206271186440678,General,Retail,3.6443898305084743
84564,6 SEGMENT COLOURED SNACK BOWL ,8.725454545454546,General,Retail,6.107818181818182
84567,FROSTED GLASS WITH SILVER SURROUND,1.65,General,Retail,1.1549999999999998
84568,GIRLS ALPHABET IRON ON PATCHES ,0.37338709677419357,General,Retail,0.26137096774193547
84569A,PACK 3 IRON ON DOG PATCHES,1.3568421052631578,General,Retail,0.9497894736842104
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1.427763157894737,General,Retail,0.9994342105263158
84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1.792696629213483,General,Retail,1.254887640449438
84569D,PACK 6 HEART/ICE-CREAM PATCHES,1.4511049723756906,General,Retail,1.0157734806629835
84570B,WHITE SATIN DRESS JEWEL STAND,4.95,General,Retail,3.465
84572,6 HOOK JEWEL STAND LILAC DRESS,8.49,General,Retail,5.943
84575A,PINK DOG CANNISTER,5.334615384615385,General,Retail,3.7342307692307695
84575B,BROWN DOG CANNISTER W BONE,5.95,General,Retail,4.165
84576,BLUE CAT BISCUIT BARREL PINK HEART,4.8925,General,Retail,3.42475
84578,ELEPHANT TOY WITH BLUE T-SHIRT,3.86859649122807,General,Retail,2.7080175438596488
84580,MOUSE TOY WITH PINK T-SHIRT,3.876792873051225,General,Retail,2.7137550111358575
84581,DOG TOY WITH PINK CROCHET SKIRT,3.8482627118644066,General,Retail,2.6937838983050844
84582,PINK CROCHET CAT WITH SCARF,4.25,General,Retail,2.9749999999999996
84584,PINK GINGHAM CAT WITH SCARF,2.8196,General,Retail,1.9737199999999997
84586L,"PINK ROSES/GINGHAM PATCH RABBIT 8""",2.95,General,Retail,2.065
84592,CROCHET ROSE PURSE WITH SUEDE BACK,3.443829787234043,General,Retail,2.41068085106383
84593,CROCHET ROSE DES CLOTHES HANGER,2.95,General,Retail,2.065
84595B,LARGE TRIFLE DESIGN L BLUE BOWL,3.09375,General,Retail,2.165625
84595E,LARGE TORTILLA DESIGN RED BOWL,3.282093023255814,General,Retail,2.2974651162790694
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,0.8488524590163935,General,Retail,0.5941967213114754
84596E,SMALL LICORICE DES PINK BOWL,1.2426600985221674,General,Retail,0.8698620689655171
84596F,SMALL MARSHMALLOWS PINK BOWL,0.8523645320197045,General,Retail,0.5966551724137932
84596G,SMALL CHOCOLATES PINK BOWL,0.8623011363636363,General,Retail,0.6036107954545453
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,1.3472727272727274,General,Retail,0.9430909090909091
84596J,MIXED NUTS LIGHT GREEN BOWL,1.183623188405797,General,Retail,0.8285362318840579
84596K,JELLY BABIES YELLOW SMALL BOWL,1.4280645161290322,General,Retail,0.9996451612903224
84596L,BISCUITS SMALL BOWL LIGHT BLUE,0.9655686274509804,General,Retail,0.6758980392156863
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,2.51,General,Retail,1.7569999999999997
84596e,SMALL LICORICE DES PINK BOWL,2.51,General,Retail,1.7569999999999997
84596f,SMALL MARSHMALLOWS PINK BOWL,2.467142857142857,General,Retail,1.7269999999999999
84596g,SMALL CHOCOLATES PINK BOWL,2.485,General,Retail,1.7394999999999998
84596j,MIXED NUTS LIGHT GREEN BOWL,2.51,General,Retail,1.7569999999999997
84596l,BISCUITS SMALL BOWL LIGHT BLUE,2.46,General,Retail,1.722
84597B,RETRO BROWN BALL ASHTRAY ,1.612962962962963,General,Retail,1.129074074074074
84597C,RETRO PINK BALL ASHTRAY ,1.4622727272727274,General,Retail,1.0235909090909092
84598,BOYS ALPHABET IRON ON PATCHES,0.37119815668202766,General,Retail,0.25983870967741934
84599,CANDY STRIPE ROSE FLOOR CUSHION,12.04,General,Retail,8.427999999999999
84600,NEW BAROQUE JEWELLERY BOX ,9.616730769230768,General,Retail,6.731711538461537
84601A,NEW BAROQUE IVORY CUSHION COVER ,3.6726666666666667,General,Retail,2.5708666666666664
84608,ORNATE EDWARDIAN CANDLE HOLDER,7.95,General,Retail,5.5649999999999995
84609,TALL ROCOCO CANDLE HOLDER,10.889473684210527,General,Retail,7.622631578947368
84611B,BLACK NEW BAROQUE FLOCK BOX,5.95,General,Retail,4.165
84612B,SET/4 BLACK  BAROQUE FLOCK COASTER,2.55,General,Retail,1.7849999999999997
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,4.65,General,Retail,3.255
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,4.580000000000001,General,Retail,3.2060000000000004
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,7.726000000000001,General,Retail,5.4082
84614C,BLUE BAROQUE FLOCK CANDLE HOLDER,5.95,General,Retail,4.165
84615,PINK ROUND BUTTERFLY MIRROR ,5.614285714285714,General,Retail,3.9299999999999993
84616,SILVER ROCCOCO CHANDELIER,27.726799999999997,General,Retail,19.408759999999997
84617, NEW BAROQUE BLACK BOXES,12.75,General,Retail,8.924999999999999
84619,BLUE GINGHAM ROSE QUILT ,35.91413793103448,General,Retail,25.139896551724135
84620,BLUE GINGHAM ROSE CUSHION COVER,6.5352,General,Retail,4.57464
84621,BLUE GINGHAM ROSE FLOOR CUSHION ,9.064,General,Retail,6.344799999999999
84622,PINK GINGHAM ROSE CUSHION COVER,7.699999999999999,General,Retail,5.389999999999999
84623,PINK GINGHAM ROSE FLOOR CUSHION,8.072142857142858,General,Retail,5.6505
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,2.842345679012346,General,Retail,1.9896419753086418
84625B,BLCK NEW BAROQUE CANDLESTICK CANDLE,2.3323529411764707,General,Retail,1.6326470588235293
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,2.6590140845070422,General,Retail,1.8613098591549295
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,2.3296153846153844,General,Retail,1.630730769230769
84626,CANDY STRIPE ROSE QUILT,45.95,General,Retail,32.165
84627,CANDY STRIPE ROSE C/COVER ,5.95,General,Retail,4.165
84629,WHITE 3 FRAME BIRDS AND TREE ,12.796153846153846,General,Retail,8.957307692307692
84630,FLOWERS AND BIRDS WALL PLAQUE,7.95,General,Retail,5.5649999999999995
84631,FRUIT TREE AND BIRDS WALL PLAQUE,9.515999999999998,General,Retail,6.661199999999998
84632,DECORATIVE HANGING SHELVING UNIT,59.040909090909096,General,Retail,41.32863636363636
84637,KITCHEN FLOWER POTS WALL PLAQUE,5.804122807017544,General,Retail,4.06288596491228
84638,SMALL KITCHEN FLOWER POTS PLAQUE,7.495652173913044,General,Retail,5.24695652173913
84648,NEW BAROQUE WALL MIRROR,12.75,General,Retail,8.924999999999999
84653,GREEN ROSE QUILT ,54.88166666666667,General,Retail,38.41716666666667
84656,WHITE ROSE C/COVER,5.950000000000001,General,Retail,4.165000000000001
84657,GREEN ROSE CUSHION COVER,4.4990000000000006,General,Retail,3.1493
84658,WHITE STITCHED CUSHION COVER,6.96723076923077,General,Retail,4.877061538461539
84659A,WHITE TRAVEL ALARM CLOCK,2.5639555555555553,General,Retail,1.7947688888888886
84660A,WHITE STITCHED WALL CLOCK,2.2080392156862745,General,Retail,1.545627450980392
84660B,BLACK STITCHED WALL CLOCK,3.0591803278688525,General,Retail,2.1414262295081965
84660C,PINK STITCHED WALL CLOCK,3.6374117647058823,General,Retail,2.5461882352941174
84660a,WHITE STITCHED WALL CLOCK,7.556,General,Retail,5.2892
84660b,BLACK STITCHED WALL CLOCK,7.593333333333334,General,Retail,5.315333333333333
84660c,PINK STITCHED WALL CLOCK,7.551428571428572,General,Retail,5.286
84661A,WHITE SQUARE TABLE CLOCK,2.9223255813953486,General,Retail,2.045627906976744
84661B,BLACK SQUARE TABLE CLOCK,3.2335294117647058,General,Retail,2.2634705882352937
84661C,PINK SQUARE TABLE CLOCK,2.8407999999999998,General,Retail,1.9885599999999997
84661a,WHITE SQUARE TABLE CLOCK,5.01,General,Retail,3.5069999999999997
84661b,BLACK SQUARE TABLE CLOCK,4.96,General,Retail,3.472
84661c,PINK SQUARE TABLE CLOCK,5.06,General,Retail,3.5419999999999994
84663A,GRASS HOPPER WOODEN WALL CLOCK ,4.415,General,Retail,3.0905
84664,CHERRY BLOSSOM BATHROOM CABINET,4.95,General,Retail,3.465
84665,SQUARE CHERRY BLOSSOM CABINET,6.375531914893617,General,Retail,4.462872340425532
84666,SQUARE CHERRY BLOSSOM CABINET,3.9499999999999997,General,Retail,2.7649999999999997
84670,JAPANESE CROCHETED ANIMAL,0.4957671957671958,General,Retail,0.34703703703703703
84671B,CROCHET BEAR WITH BLUE STRIPES,3.185151515151515,General,Retail,2.2296060606060606
84673A,PINK FLY SWAT,0.740990099009901,General,Retail,0.5186930693069307
84673B,BLUE FLY SWAT,0.9244776119402984,General,Retail,0.6471343283582088
84674,FLYING PIG WATERING CAN,3.208691588785047,General,Retail,2.2460841121495325
84675,FROG KING WATERING CAN,3.6961290322580647,General,Retail,2.587290322580645
84676,BATH DUCK WATERING CAN,3.1355454545454546,General,Retail,2.194881818181818
84678,CLASSICAL ROSE SMALL VASE,2.8865476190476187,General,Retail,2.020583333333333
84679,CLASSICAL ROSE TABLE LAMP,8.95,General,Retail,6.264999999999999
84680,CLASSICAL ROSE URN,7.06764705882353,General,Retail,4.9473529411764705
84682,CLASSICAL ROSE DISH,3.3329411764705887,General,Retail,2.333058823529412
84683,CLASSICAL ROSE CANDLESTAND,1.6375510204081631,General,Retail,1.1462857142857141
84684,BEACH HUT PHOTO FRAME,3.28775,General,Retail,2.3014249999999996
84685,BEACH HUT KEY CABINET,5.732,General,Retail,4.0123999999999995
